"ToxPi Score","HClust Group","KMeans Group","Name","Source","DemographicsAge!1/32!0x0072b2ff","DemographicsFemaleLed!1/32!0x0066a0ff","DemographicsRaceEth!1/32!0x005b8eff","DemographicsImmigration!1/32!0x004f7cff","DemographicsDisability!1/32!0x00446aff","DemographicsSingleParent!1/32!0x003858ff","DemographicsMobility!1/32!0x002d47ff","DemographicsLiveAlone!1/32!0x002235ff","Economic IndicatorsIncomePoverty!1/24!0x009e73ff","Economic IndicatorsServiceManualJobs!1/24!0x008e67ff","Economic IndicatorsGini!1/24!0x007e5cff","Economic IndicatorsEmployment!1/24!0x006e50ff","Economic IndicatorsEducation!1/24!0x005e45ff","Economic IndicatorsVehicleAvail!1/24!0x004f39ff","Residential DensityPopDensity!1/28!0xe69f00ff","Residential DensityGroupQuarters!1/28!0xcf8f00ff","Residential DensityOccPerRoom!1/28!0xb87f00ff","Residential DensityStrAge!1/28!0xa16f00ff","Residential DensityStrAttached!1/28!0x8a5f00ff","Residential DensityMove1Yr!1/28!0x734f00ff","Residential DensityVacancy!1/28!0x5c3f00ff","Health StatusLifestyle!1/16!0xcc79a7ff","Health StatusCondition!1/16!0xb76c96ff","Health StatusPreventive!1/16!0xa36085ff","Health StatusLackInsurance!1/16!0x8e5474ff"
"0.42323352768568856","1","1","","36005006400","0.5217702414854972","0.4478162612786038","0.4051652208205401","0.4865700266420421","0.28378378378378377","0.6390293225480281","0.19701248588534284","0.18442302314266182","0.6400420660977696","0.7084898572501872","0.4570336083719058","0.20557466134621435","0.5564552433255996","0.4074819002549915","0.24034667486163308","0.006959625041897222","0.21365347870068527","0.7432432432432432","0.6865582694813186","0.021488707400685644","0.1362129005463084","0.5924772887235035","0.44427049036376526","0.508169351934146","0.49009900990099015"
"0.4227718612465225","1","1","","36047114400","0.3150678182998067","0.37995625372837477","0.3178841468789658","0.33315018132145563","0.14527027027027029","0.5869565217391302","0.22619545381658168","0.3567209896724695","0.6541207138065523","0.7220193478121595","0.45119742402897967","0.28110363157092183","0.2953766462749732","0.5003750084153739","0.0587263331104309","0.1955940470377143","0.3576554453557113","0.7027027027027026","0.7043191104399019","0.1321165589080461","0.1931979462347639","0.6546237190742996","0.40215495617731717","0.6086605754893456","0.4925742574257426"
"0.4225723608979609","1","1","","36081086300","0.351878889739339","0.07981608215943689","0.4248929822422349","0.6925054695811901","0.09459459459459459","0.17361784675072703","0.30544655087929173","0.29081717833994014","0.5895431914388151","0.6633532844182114","0.4075266653250151","0.037807174927920434","0.4568150029258198","0.5069671375601487","0.474582821594011","0.0017734708041351416","0.45162479885571316","0.7027027027027026","0.95399482087568","0.2459846294485311","0.2124247787610614","0.5091499023576123","0.31301333792839386","0.7359540568091135","0.48267326732673266"
"0.4225092926156381","1","1","","36081046000","0.41164950081613955","0.24877489962296082","0.5030900904211894","0.5652607626214818","0.11148648648648649","0.26925746009715507","0.2972639355343475","0.22357647219974314","0.5391894300084143","0.6934752883102132","0.2799356007244918","0.1347892634865287","0.3582728637784864","0.44631523816117796","0.2816426114659212","0.0","0.7011262228362327","0.7432432432432432","0.9057401364387189","0.2752585630068888","0.1306683823247452","0.5294281188149096","0.35021962934174555","0.6701002024339262","0.5247524752475248"
"0.4224737144703306","1","1","","36047119400","0.5356730066275007","0.7328181153197852","0.31618690285294637","0.2621303334152589","0.0777027027027027","0.658397932816537","0.20512515369595896","0.1637037798607999","0.708506297213596","0.5650732702374339","0.34735359227208684","0.25715438492858805","0.23029530902913856","0.46785089974431454","0.2755810548211596","0.0","0.6198350416399744","0.9189189189189189","0.583652739067072","0.012500718690258875","0.24184084350345278","0.6415483921621556","0.38704011548271144","0.5764714844629346","0.44554455445544555"
"0.422473128079396","1","1","","36047030300","0.39281025043756373","0.6139641425487863","0.337888798340958","0.14823081640611646","0.18749999999999997","0.834290401968827","0.294424170710449","0.32621123313241895","0.6442689988715753","0.5740909733557829","0.5115717448178707","0.2683150994374806","0.4553566483744604","0.6289910690096401","0.19880002787903997","0.03951219648473982","0.07407664152617562","0.7972972972972974","0.752697072040122","0.1369856050748213","0.07209322702181731","0.6215674576569368","0.4012105719737024","0.5368121239541853","0.39356435643564364"
"0.42242064133682194","1","1","","36005006900","0.45884581196728036","0.46121580547112473","0.3629738994512425","0.27353892268150953","0.22297297297297297","0.6102021174205972","0.29738732421974345","0.3679715154386097","0.7221593050776316","0.5736755551256144","0.5717448178707989","0.16508625172726313","0.4546387702558644","0.4688047426038088","0.42903734587945486","0.01753957548054087","0.2345950255102042","0.45945945945945943","0.872918985737509","0.18366417046278907","0.008818120372844598","0.5784639194420611","0.3836995088550962","0.5352076677991607","0.5024752475247526"
"0.4223047018164268","1","1","","36005041300","0.34367930110169226","0.4420020810161097","0.3784925742388304","0.48915948383074875","0.15540540540540543","0.6174965100046531","0.41531644724656086","0.2552264079502173","0.6058764387460915","0.6585341181940623","0.3137452203662708","0.1449485452903137","0.29869930651207877","0.5685198180567557","0.5180530003260464","0.014867763824501846","0.4430799807275347","1.0","0.9194186355221579","0.2004544824323884","0.11527471947707928","0.49026317183052087","0.3029857922478715","0.4425217253339162","0.41089108910891087"
"0.42221901378989046","1","1","","36047033000","0.4734520789874163","0.550680457267283","0.3369279017970908","0.1843679679821124","0.31756756756756754","0.744821872410936","0.17849301032462772","0.2866366368815115","0.7621847440893349","0.4964823219875675","0.4576373515797946","0.4559027072328309","0.42387068508312803","0.4189972775956875","0.13711834799971384","0.0","0.1757912745936696","0.6351351351351351","0.9168743253146621","0.16820878923519014","0.04725691795790964","0.5811521160632426","0.4705026387537864","0.5551680154929406","0.41336633663366346"
"0.42215125379390883","1","1","","36047048000","0.4770891328374707","0.05132952776336262","0.17247838798335424","0.4242654253487333","0.2652027027027027","0.06499535747446616","0.21066333065681556","0.2915026824779973","0.6755084815756541","0.583844308184484","0.5117729925538336","0.09226109943175904","0.51470011760094","0.5318956275827474","0.24684525343998123","0.0553155597499115","0.408135888501742","0.9324324324324325","0.6895846571586699","0.3169651362164228","0.15244127076197125","0.6515752366638426","0.4157332372791195","0.7540105881155867","0.41336633663366346"
"0.4221235014791299","1","1","","36047022000","0.7110540866887005","0.02818253456551328","0.16915446272903162","0.21576324035339242","0.1283783783783784","0.032618825722274015","0.19278783966896307","0.16708529641090683","0.8800942319103799","0.45087374290550636","0.38398068021734744","0.1175655894606463","0.5036744091421084","0.5654935160783794","0.25297222432441463","0.002728448359330376","0.5451952561327554","1.0","0.6681258615145832","0.11759715087957215","0.15067268824776064","0.7286787849000463","0.46842164569022327","0.8372269841176924","0.3985148514851486"
"0.4219672547651764","1","1","","36081085900","0.35866464030080897","0.21613673125431226","0.4918039948694567","0.6484457417317135","0.16554054054054054","0.46989247311828","0.24430250750624613","0.2480650260928959","0.5404523541589626","0.6100037811267752","0.435097605151942","0.06996661491471082","0.5090399256918389","0.39344468230825164","0.38803927044138226","0.004745473184326974","0.49845494417862846","0.7702702702702703","0.8974203031211594","0.08027570316224368","0.19960530725216902","0.4946466169433268","0.32181092037258135","0.7331079024635656","0.45297029702970293"
"0.42150578939793515","1","1","","36061022301","0.28640169301809204","0.2728155339805833","0.32344096407106193","0.43988321500003946","0.2010135135135135","0.61082910321489","0.41081336767645243","0.14398380533465724","0.5386958224965305","0.5149675439127481","0.39987925135842217","0.114231605850235","0.4897103425136745","0.7455394785708842","0.4590909488599408","3.143046156334286E-4","0.17813800277392497","1.0","0.8868306967578208","0.3303947573724465","0.06372300988217805","0.48872074381899944","0.28518901200641356","0.5693980455351573","0.5198019801980198"
"0.421201903194082","1","1","","36061021303","0.2892635247302718","0.3337200697952743","0.3604994522851817","0.2869040427255225","0.21452702702702703","0.536231884057971","0.33574150390149154","0.41561061492328827","0.6199369896923604","0.423062828513764","0.5349164821895754","0.19544752148109037","0.34779202248752644","0.8259430209728422","0.4237020454697976","0.05143570272659781","0.16780462184873934","1.0","0.9398459964359069","0.23008343445721186","0.14342182890855468","0.5510330211160965","0.33000642008159436","0.4639383316268166","0.353960396039604"
